user_id,weighted_genres
ur0543054,"[0.9564512  0.85541191 0.23348542 0.24626109 1.25807351 0.92621039
 0.06453739 2.31804816 0.1642839  0.39878327 0.19893536 0.10124208
 0.96790875 0.10326996 0.05143219 0.65599493 0.         0.
 0.42240811 0.48096324 0.         0.06577947 0.         0.83969582
 0.09302915 0.08141952]"
ur0547401,"[1.31483699 1.0827678  0.28622754 0.91922821 1.32608117 1.06946108
 0.28842315 3.79753826 0.1752495  0.36081171 0.03173653 0.28675981
 1.01363939 0.23120426 0.10978044 0.91024617 0.01616766 0.
 0.80971391 0.58110446 0.         0.1156354  0.         1.17411843
 0.1156354  0.02182302]"
ur0574035,"[0.4041958  0.45340114 0.00727908 0.35127146 0.79990464 0.85648442
 0.06490782 3.9261602  0.10661157 0.17390337 0.11500318 0.29945963
 0.10813732 0.15216147 0.07037508 0.46195168 0.         0.
 0.8721869  0.14440559 0.         0.02905277 0.         0.61436745
 0.26433566 0.18814367]"
ur0581842,"[0.70815972 0.27170139 0.01684028 0.13524306 0.41388889 0.61440972
 0.03506944 1.40642361 0.08871528 0.1140625  0.02777778 0.09930556
 0.81510417 0.07239583 0.01753472 0.41805556 0.         0.
 0.31041667 0.22517361 0.         0.06614583 0.         0.72291667
 0.0546875  0.02170139]"
ur0583640,"[4.20000000e-01 8.11191136e-01 3.19335180e-01 4.50027701e-01
 1.73002770e+00 6.55789474e-01 1.71191136e-01 3.43590028e+00
 3.81883657e-01 3.29307479e-01 1.40110803e-01 2.72853186e-01
 2.50581717e-01 2.63213296e-01 2.69584488e-01 3.58448753e-01
 0.00000000e+00 0.00000000e+00 1.29734072e+00 2.32686981e-01
 2.71468144e-03 7.51800554e-02 0.00000000e+00 3.90249307e-01
 3.84930748e-01 2.00498615e-01]"
ur0592531,"[1.09615385 1.05961538 0.16538462 0.81538462 1.22980769 1.375
 0.49903846 2.62596154 0.14711538 0.23076923 0.04711538 0.13076923
 0.10961538 0.15096154 0.         0.69134615 0.         0.
 0.2875     0.55192308 0.         0.33942308 0.         0.97307692
 0.18173077 0.        ]"
ur0605857,"[1.44380165 0.45454545 0.         0.2553719  0.84214876 1.90991736
 0.         2.80495868 0.11652893 0.08016529 0.09669421 0.21818182
 1.5107438  0.02066116 0.08264463 0.97933884 0.         0.
 0.47190083 0.35371901 0.         0.0892562  0.         1.51239669
 0.20578512 0.6       ]"
ur0609951,"[0.48053097 0.51929204 0.15256637 0.43663717 0.98513274 0.6720354
 0.1860177  2.24336283 0.05522124 0.14584071 0.02690265 0.20743363
 0.13752212 0.14495575 0.02176991 0.3440708  0.         0.
 0.38831858 0.14743363 0.         0.10212389 0.         0.39504425
 0.04       0.03061947]"
ur0610628,"[0.30793031 0.21883448 0.01168519 0.05677381 0.52685491 0.44641033
 0.07071193 1.05941724 0.0222289  0.3329228  0.0252328  0.0229198
 2.1637729  0.01997597 0.01760288 0.5695404  0.         0.
 0.13181135 0.45845599 0.         0.00480625 0.         0.85283869
 0.02195855 0.00853109]"
ur0618701,"[0.49783292 0.48056366 0.14235347 0.35912868 1.06931282 0.53387604
 0.21008309 2.02034583 0.14656411 0.19074781 0.00512014 0.16705592
 0.20492926 0.12136762 0.03395464 0.27315293 0.00389625 0.
 0.61116102 0.1610375  0.         0.07133393 0.         0.39630586
 0.0812486  0.02819448]"
ur0629528,"[0.47369101 0.36112907 0.07125619 0.21493213 0.80353372 0.54817927
 0.18638225 1.34929972 0.06168929 0.15888817 0.00314587 0.06795949
 0.25462185 0.05824176 0.01310062 0.25434174 0.00204697 0.
 0.31924154 0.23443223 0.         0.03669468 0.         0.38920491
 0.05953458 0.01527688]"
ur0636545,"[1.44126984 1.55238095 0.08412698 0.38571429 0.36190476 1.12222222
 0.         3.63015873 0.         0.42222222 0.15873016 0.20634921
 0.33492063 0.01428571 0.         1.5031746  0.         0.
 0.41587302 0.26031746 0.         0.         0.         0.97936508
 0.41587302 0.27619048]"
ur0649363,"[1.43717949 0.80641026 0.19102564 0.         1.65641026 1.55384615
 0.         3.11923077 0.08205128 0.77307692 0.         0.
 1.55       0.29230769 0.         1.22692308 0.         0.
 0.97948718 0.53717949 0.         0.14487179 0.         1.91153846
 0.         0.        ]"
ur0650255,"[0.62365477 0.59648375 0.07565264 0.61630261 0.79078316 0.54773575
 0.06947256 2.37863612 0.19147576 0.1902504  0.03564198 0.32908897
 0.58470964 0.07245605 0.04118274 0.42418753 0.00681939 0.
 0.46739478 0.34523175 0.         0.07490677 0.         0.68337773
 0.21113479 0.05908364]"
ur0657462,"[0.475      0.39791667 0.         0.16875    0.7875     0.22291667
 0.175      0.96041667 0.05208333 0.125      0.         0.
 0.29375    0.         0.         0.33333333 0.         0.
 0.3625     0.79375    0.         0.         0.         0.64375
 0.0375     0.        ]"
ur0708661,"[1.33319058 1.25117773 0.27558887 0.22633833 2.24111349 1.22441113
 0.15139186 2.89357602 0.14689507 0.4366167  0.         0.1117773
 0.43490364 0.14453961 0.         0.74282655 0.         0.
 0.66059957 0.70428266 0.         0.20642398 0.         0.82890792
 0.08158458 0.03533191]"
ur0715971,"[1.45126984 1.31190476 0.31380952 0.20555556 1.18269841 0.53634921
 0.22984127 1.26603175 0.2515873  0.47174603 0.0215873  0.09936508
 0.60492063 0.08079365 0.05349206 0.40365079 0.00777778 0.
 0.18126984 0.57269841 0.         0.03698413 0.         0.5031746
 0.04873016 0.01666667]"
ur0728175,"[1.33364231 1.14503817 0.26243184 0.28844057 0.8393675  0.80392585
 0.02868048 2.56188659 0.15501636 0.35081788 0.04378408 0.17159215
 0.35523446 0.09427481 0.03271538 0.45921483 0.00545256 0.
 0.3974373  0.50910578 0.         0.05169029 0.         0.6851145
 0.16973828 0.06777535]"
ur0730831,"[9.06470908e-01 5.24469821e-01 7.33550843e-02 4.48504622e-01
 1.29554105e+00 1.10277325e+00 2.47797716e-01 2.96818923e+00
 9.46710169e-02 2.80097879e-01 3.02338227e-02 1.49646547e-01
 7.67210440e-01 2.51712887e-01 2.78955954e-02 7.78357803e-01
 2.66449157e-03 0.00000000e+00 5.83360522e-01 3.93529092e-01
 0.00000000e+00 5.04622077e-02 0.00000000e+00 9.75802066e-01
 4.16530723e-02 4.28493747e-02]"
ur0731006,"[1.502 1.882 0.082 0.208 0.914 0.13  0.45  2.164 0.94  0.708 0.    0.008
 0.138 0.2   0.    0.368 0.    0.    0.66  0.758 0.    0.    0.    0.576
 0.128 0.032]"
ur0738625,"[9.11153153e-01 7.83783784e-01 5.39279279e-02 5.85747748e-01
 1.63481081e+00 1.15257658e+00 1.17135135e-01 4.00758559e+00
 1.83657658e-01 2.32954955e-01 2.45243243e-01 3.61333333e-01
 2.28936937e-01 2.75711712e-01 2.32450450e-01 5.29837838e-01
 1.80180180e-03 0.00000000e+00 1.30681081e+00 2.78648649e-01
 0.00000000e+00 9.30270270e-02 0.00000000e+00 6.94252252e-01
 3.35963964e-01 2.12576577e-01]"
ur0760186,"[1.83955288 1.57781599 0.37962167 0.59191745 1.54058469 0.92158212
 0.38228719 2.49363715 0.26027515 0.51521926 0.00550301 0.25184867
 0.42149613 0.14901118 0.03207223 0.47085125 0.00859845 0.
 0.53043852 0.67463457 0.         0.05829751 0.         0.72691316
 0.0877902  0.02725709]"
ur0768737,"[0.6569863  1.18876712 0.57863014 0.28260274 2.33328767 0.69369863
 0.39410959 2.41739726 0.52589041 0.54890411 0.11589041 0.14479452
 0.55041096 0.14493151 0.13109589 0.59835616 0.         0.
 0.83260274 0.44342466 0.         0.03849315 0.         0.50561644
 0.05452055 0.04821918]"
ur0783721,"[7.12332721e-01 2.76043033e-01 6.55995802e-04 3.39832065e-01
 1.19745474e+00 1.02883758e+00 1.50852795e-01 2.82149042e+00
 2.84177381e-02 8.00839675e-02 2.62398321e-03 1.69246917e-01
 7.29729730e-02 1.04093414e-01 1.28312779e-02 3.61794805e-01
 3.17501968e-03 0.00000000e+00 9.45237470e-01 7.94804513e-02
 0.00000000e+00 6.58619785e-02 0.00000000e+00 7.50983994e-01
 1.15271582e-01 3.39805825e-02]"
ur0812029,"[1.7418259  1.66963907 0.29320594 0.36985138 3.05456476 1.06836518
 0.         3.04649682 0.59575372 0.4955414  0.         0.07876858
 0.60700637 0.22632696 0.04798301 0.69575372 0.         0.
 1.07239915 0.72781316 0.         0.30467091 0.         1.19235669
 0.0447983  0.04437367]"
ur0818185,"[1.85696751 1.0798556  0.09162455 0.45364621 1.42707581 1.10397112
 0.18079422 2.20541516 0.16758123 0.34555957 0.         0.13862816
 0.21566787 0.15292419 0.00938628 0.35610108 0.00462094 0.
 0.50375451 0.57826715 0.         0.28180505 0.         0.9032491
 0.05097473 0.03725632]"
ur0826090,"[5.40333856e-01 4.45883864e-01 6.66714225e-02 4.10586389e-01
 1.47038094e+00 5.90283921e-01 4.36838351e-01 2.08426309e+00
 2.05321729e-01 2.29176773e-01 1.52518191e-02 1.52946212e-01
 3.39278071e-01 1.73120274e-01 7.33342845e-02 2.40647739e-01
 3.75231845e-03 2.28277928e-04 6.38093879e-01 2.18804394e-01
 0.00000000e+00 1.27436154e-01 0.00000000e+00 4.16378941e-01
 9.98858610e-02 4.77528891e-02]"
ur0842723,"[1.97384837 1.55777351 0.22183301 0.4506238  1.36453935 0.87994242
 0.13646833 2.31871401 0.24697697 0.5056142  0.         0.18934741
 0.51588292 0.0628119  0.03666027 0.51477927 0.00614203 0.
 0.39486564 0.91348369 0.         0.1403071  0.         1.00767754
 0.1299904  0.04942418]"
ur0855231,"[1.01136364 0.75108696 0.17055336 0.31897233 0.95128458 1.15711462
 0.06837945 2.68937747 0.09807312 0.20820158 0.06724308 0.15587945
 0.32751976 0.10637352 0.03507905 0.41773715 0.         0.
 0.50805336 0.32341897 0.         0.09071146 0.         0.82252964
 0.21936759 0.1173419 ]"
ur0872211,"[7.15008210e-01 4.49228243e-01 8.69293924e-02 1.98899836e-01
 1.45783251e+00 7.26157635e-01 7.62397373e-02 1.62425287e+00
 1.52216749e-01 2.66880131e-01 3.95730706e-03 5.73399015e-02
 6.56584565e-01 8.95073892e-02 2.42857143e-02 3.88883415e-01
 5.91133005e-04 1.18226601e-03 5.18275862e-01 2.87257800e-01
 0.00000000e+00 8.97865353e-02 0.00000000e+00 6.73908046e-01
 3.01313629e-02 1.78489327e-02]"
ur0882646,"[0.88181818 0.8318822  0.37541613 0.28783611 1.01574904 0.97541613
 0.16325224 3.01203585 0.25441741 0.44366197 0.08053777 0.17772087
 0.40243278 0.14238156 0.01984635 0.73111396 0.00819462 0.
 0.59346991 0.46850192 0.         0.02944942 0.         0.63252241
 0.21523688 0.05672215]"
ur0908789,"[3.46187364e-01 3.13888889e-01 5.20152505e-02 6.14923747e-02
 8.22385621e-01 2.53431373e-01 7.72331155e-02 9.27178649e-01
 3.60566449e-02 4.04302832e-01 1.01851852e-02 2.77233115e-02
 2.34580610e+00 3.31154684e-02 3.73093682e-02 5.90849673e-01
 0.00000000e+00 0.00000000e+00 8.34967320e-02 6.78921569e-01
 0.00000000e+00 1.36165577e-03 0.00000000e+00 6.90577342e-01
 2.41285403e-02 1.00217865e-02]"
ur0914942,"[2.16542056 2.32616822 0.07663551 0.38971963 1.73271028 0.83738318
 0.18691589 3.42429907 0.28317757 0.88504673 0.         0.15140187
 0.57102804 0.22897196 0.         0.47943925 0.09345794 0.
 0.9317757  0.97009346 0.         0.10934579 0.         0.97102804
 0.41495327 0.        ]"
ur0914980,"[0.37804878 0.52097561 0.22341463 0.05170732 1.69707317 0.43853659
 0.00439024 1.63365854 0.14390244 0.31804878 0.09707317 0.05317073
 0.48195122 0.35609756 0.15756098 0.38292683 0.         0.
 0.78292683 0.38390244 0.         0.00195122 0.         0.36634146
 0.08829268 0.04097561]"
ur0915482,"[0.76763602 0.67429644 0.08677298 0.27579737 1.09437148 0.66172608
 0.01060038 2.09943715 0.0902439  0.28733583 0.07166979 0.16651032
 0.14183865 0.09146341 0.080394   0.43442777 0.         0.
 0.6521576  0.36969981 0.         0.12110694 0.         0.4956848
 0.12317073 0.04803002]"
ur0931671,"[0.33833017 0.35028463 0.07609108 0.2288425  1.32258065 0.64743833
 0.33036053 3.34933586 0.08690702 0.34003795 0.0085389  0.17362429
 0.19677419 0.14288425 0.         0.55180266 0.00683112 0.
 0.62011385 0.24421252 0.         0.07874763 0.         0.48462998
 0.12087287 0.01537002]"
ur0937743,"[1.49879781e+00 1.08737705e+00 2.36393443e-01 5.91147541e-01
 1.80431694e+00 1.01393443e+00 2.23551913e-01 3.29098361e+00
 1.75191257e-01 4.44918033e-01 1.36612022e-03 2.06229508e-01
 1.01393443e+00 2.00819672e-01 5.03825137e-02 6.58797814e-01
 5.46448087e-03 0.00000000e+00 7.40491803e-01 5.51202186e-01
 0.00000000e+00 9.95081967e-02 0.00000000e+00 1.14633880e+00
 1.09344262e-01 5.55737705e-02]"
ur0939196,"[0.9734375 0.4734375 0.        0.390625  1.2609375 0.81875   0.
 2.4140625 0.        0.246875  0.165625  0.2015625 0.153125  0.
 0.0765625 0.709375  0.        0.        0.8890625 0.259375  0.
 0.30625   0.        0.471875  0.0390625 0.       ]"
ur0968789,"[0.28628245 0.42932688 0.02700396 0.16810383 1.2325385  0.64945886
 0.0158117  2.02192697 0.18626485 0.16544655 0.20179498 0.13100748
 0.22203256 0.28266608 0.26353718 0.27889133 0.         0.
 0.86588649 0.11180818 0.         0.04539375 0.         0.23648922
 0.1700044  0.13440387]"
ur0972645,"[1.90852564e+00 1.25448718e+00 2.14294872e-01 4.11474359e-01
 2.02352564e+00 8.44230769e-01 6.68589744e-02 2.94532051e+00
 3.47756410e-01 5.93589744e-01 0.00000000e+00 1.54294872e-01
 4.26923077e-01 1.34615385e-01 9.26282051e-02 6.49166667e-01
 0.00000000e+00 2.30769231e-03 1.09615385e+00 9.13205128e-01
 0.00000000e+00 1.01153846e-01 0.00000000e+00 1.07051282e+00
 7.34615385e-02 2.85256410e-02]"
ur0984863,"[1.13595865 1.05718045 0.33930451 0.57571429 1.98518797 1.04640977
 0.32157895 3.57721805 0.24932331 0.49699248 0.03295113 0.24167293
 0.89140977 0.2387218  0.09859023 0.65789474 0.00644737 0.
 0.96466165 0.46909774 0.         0.07242481 0.         0.97334586
 0.11263158 0.0499812 ]"
ur0989940,"[1.28561644 1.57979452 0.25513699 1.29657534 2.26541096 1.18493151
 0.1989726  5.22328767 0.38013699 0.42773973 0.24212329 0.43287671
 0.28287671 0.25958904 0.09623288 0.55924658 0.         0.
 1.21541096 0.54965753 0.         0.16472603 0.         0.6130137
 0.55890411 0.24349315]"
ur100116496,"[2.18510242 2.20689013 0.73128492 0.75735568 1.84357542 0.77802607
 0.13296089 3.16554935 0.23370577 0.53985102 0.03370577 0.29199255
 0.21787709 0.17504655 0.12979516 0.47728119 0.         0.
 0.40707635 0.78826816 0.         0.09013035 0.         0.70744879
 0.16536313 0.01862197]"
ur100147162,"[1.9042735  1.25669516 0.27037037 0.02535613 0.6048433  0.45498575
 0.01025641 1.34757835 0.16638177 0.7019943  0.         0.01823362
 1.36638177 0.         0.02307692 0.68376068 0.         0.
 0.17635328 1.12079772 0.         0.01396011 0.         0.96894587
 0.02849003 0.        ]"
ur10048899,"[1.24351351 1.19081081 0.0872973  0.19054054 1.17198198 0.62882883
 0.04702703 2.03630631 0.26774775 0.7727027  0.02936937 0.08225225
 2.3790991  0.08081081 0.01846847 0.85891892 0.         0.
 0.21522523 1.00198198 0.         0.10144144 0.         1.00369369
 0.0863964  0.18243243]"
ur100620929,"[2.7030303  1.13333333 0.         0.18484848 2.16060606 1.36666667
 0.         4.03333333 0.10909091 0.18484848 0.         0.3030303
 0.6        0.02727273 0.         0.49090909 0.         0.
 0.78181818 1.05757576 0.         0.         0.         0.68484848
 0.24545455 0.        ]"
ur1010941,"[0.91060606 1.87272727 1.08030303 0.75757576 1.98030303 0.74393939
 1.13484848 3.9030303  0.79545455 0.85454545 0.         0.34090909
 0.43939394 0.27424242 0.15151515 0.4030303  0.         0.
 0.45757576 0.39848485 0.         0.15151515 0.         0.26363636
 0.07424242 0.        ]"
ur10122044,"[1.13231293 0.71530612 0.06802721 0.07176871 1.94455782 0.70646259
 0.         1.46258503 0.         0.38741497 0.         0.
 1.52585034 0.07857143 0.07142857 0.54013605 0.         0.
 0.53095238 0.81530612 0.         0.04557823 0.         0.99693878
 0.05510204 0.        ]"
ur10154899,"[1.02349315 0.57308219 0.01116438 0.14849315 0.76493151 0.75253425
 0.11760274 1.9069863  0.02910959 0.21979452 0.         0.07363014
 0.61541096 0.07739726 0.00691781 0.52616438 0.         0.
 0.41061644 0.50643836 0.         0.05815068 0.         0.86369863
 0.07808219 0.04719178]"
ur10158229,"[2.5881295  1.74820144 0.37565947 0.16103118 1.27565947 0.96930456
 0.         1.88309353 0.28393285 0.65623501 0.         0.08513189
 0.62026379 0.03477218 0.         0.61139089 0.         0.
 0.35911271 1.01990408 0.         0.07386091 0.         0.92470024
 0.08585132 0.04496403]"
ur1016453,"[3.41717172 2.36854257 0.45425685 0.58672439 2.60663781 1.2994228
 0.02611833 3.81890332 0.40562771 0.67200577 0.         0.20519481
 0.08629149 0.18658009 0.02337662 0.53823954 0.         0.
 1.2950938  1.06565657 0.         0.30735931 0.         1.15786436
 0.06940837 0.07590188]"
ur1017834,"[2.10499033 2.09764023 0.79206963 0.29938104 2.07326886 1.08916828
 0.11203095 2.4845648  0.40773694 0.66444874 0.03651838 0.14259188
 0.71141199 0.10843327 0.04723404 0.65423598 0.00386847 0.
 0.65764023 0.69500967 0.         0.11199226 0.         0.95110251
 0.12232108 0.04352031]"
ur102146571,"[1.53962264 1.00251572 0.11132075 0.16352201 2.06037736 1.19371069
 0.         1.58553459 0.14968553 0.46163522 0.         0.
 0.82138365 0.04528302 0.         0.35220126 0.         0.
 0.33962264 0.55786164 0.         0.         0.         0.85660377
 0.0509434  0.        ]"
ur102184407,"[9.19601508e-01 7.32687130e-01 1.48537067e-01 1.69215581e-01
 9.97558787e-01 7.63381799e-01 9.17250045e-02 2.42776880e+00
 1.92155807e-01 3.86214324e-01 1.21881170e-02 2.19565608e-01
 7.67492371e-01 5.83737211e-02 8.79554838e-02 5.01238557e-01
 2.33351283e-04 0.00000000e+00 5.34625740e-01 3.48860169e-01
 0.00000000e+00 2.72482499e-02 0.00000000e+00 7.94902172e-01
 2.57404416e-01 3.29922815e-02]"
ur102221188,"[2.36126761 2.76901408 1.28521127 0.26830986 1.80985915 0.26267606
 0.08802817 1.72183099 0.45422535 0.50633803 0.         0.
 0.21901408 0.29084507 0.36126761 0.37042254 0.         0.
 0.63732394 1.11901408 0.         0.07042254 0.         0.3971831
 0.09577465 0.03450704]"
ur102222939,"[2.88956522 1.79913043 1.71826087 0.52608696 1.20869565 1.04173913
 0.07043478 3.09826087 0.59565217 0.71652174 0.         0.23130435
 0.22869565 0.12608696 0.         0.26434783 0.         0.
 0.9826087  0.51652174 0.         0.09826087 0.         0.93043478
 0.18521739 0.        ]"
ur102266923,"[2.38181818 2.09090909 1.35272727 0.65090909 1.59090909 1.58909091
 0.23636364 2.19454545 0.17818182 0.47090909 0.         0.29818182
 0.26363636 0.11636364 0.14727273 0.08909091 0.         0.
 0.31272727 0.87636364 0.         0.         0.         0.75818182
 0.11636364 0.        ]"
ur1022917,"[0.61544715 0.94756098 0.13943089 0.58902439 2.72439024 1.39715447
 0.06300813 3.92398374 0.25853659 0.50691057 0.10569106 0.25406504
 0.09837398 0.15731707 0.16178862 0.49756098 0.         0.
 1.07560976 0.31219512 0.         0.1097561  0.         0.56869919
 0.29186992 0.12642276]"
ur102454372,"[2.75340909 3.42386364 1.45681818 0.36818182 1.84659091 0.85454545
 0.         2.83977273 0.975      0.825      0.         0.
 0.25909091 0.         0.05568182 0.32159091 0.         0.
 0.14545455 1.22272727 0.         0.         0.         0.85340909
 0.20681818 0.        ]"
ur1025181,"[1.28421053 0.86578947 0.         0.06578947 1.69473684 1.67105263
 0.00263158 1.72105263 0.26315789 0.39473684 0.         0.
 0.55263158 0.27894737 0.         0.39210526 0.         0.
 0.25       0.76842105 0.         0.06578947 0.         0.85
 0.13157895 0.00263158]"
ur102605581,"[1.73483796 2.11284722 1.15243056 0.38842593 1.43773148 0.8625
 0.01157407 2.60381944 0.50601852 0.61168981 0.0412037  0.12164352
 0.2400463  0.0900463  0.04513889 0.46886574 0.         0.
 0.34560185 0.73402778 0.         0.09780093 0.         0.64212963
 0.190625   0.046875  ]"
ur1027255,"[0.196 0.996 0.648 1.704 0.724 0.776 0.256 6.52  0.    0.256 0.    1.192
 0.    0.    0.324 0.52  0.    0.    0.256 0.    0.    0.    0.    0.
 1.048 0.   ]"
ur102865009,"[2.6047619  0.93035714 0.         0.48154762 0.90059524 1.86369048
 0.05833333 2.22619048 0.02916667 0.10119048 0.         0.05833333
 0.15297619 0.0672619  0.         0.58869048 0.         0.
 0.16011905 0.50297619 0.         0.         0.         1.95535714
 0.02916667 0.02142857]"
ur10298283,"[1.14871795 4.21282051 3.06410256 0.25641026 3.05384615 0.34871795
 0.         1.81538462 2.97179487 1.70769231 0.         0.
 0.         0.20769231 0.20769231 0.         0.         0.
 0.33846154 0.28974359 0.         0.         0.         0.
 0.         0.        ]"
ur10326951,"[1.70864553 0.89827089 0.13861671 0.48184438 1.43458213 1.57665706
 0.28472622 2.61440922 0.19337176 0.2648415  0.03688761 0.14063401
 1.05821326 0.23775216 0.07060519 0.81700288 0.         0.
 0.20317003 0.40634006 0.         0.08645533 0.         1.16887608
 0.07550432 0.11556196]"
ur10327852,"[4.07853403e-01 1.87434555e-01 0.00000000e+00 2.96335079e-01
 3.59685864e-01 7.86910995e-01 0.00000000e+00 1.54136126e+00
 5.23560209e-04 7.06806283e-02 0.00000000e+00 1.20942408e-01
 9.68586387e-01 1.70680628e-01 0.00000000e+00 6.78534031e-01
 0.00000000e+00 0.00000000e+00 9.26701571e-02 3.83246073e-01
 0.00000000e+00 1.93717277e-02 0.00000000e+00 1.03769634e+00
 1.93717277e-02 1.30890052e-02]"
